created_at,entry_id,voltage,current,power,energy,frequency,power factor,temp
2/20/2025 8:36,1997,247.74,0.054,12.3,0.012,50.4,0.53,84.87946171
2/20/2025 8:37,1998,247.75,0.061,16.6,0.019,50.2,0.74,84.95933028
2/20/2025 8:38,1999,247.75,0.061,16.6,0.019,50.2,0.74,84.95344162
2/20/2025 8:39,2000,247.75,0.061,16.6,0.019,50.2,0.74,84.92224153
2/20/2025 8:40,2001,247.75,0.061,16.6,0.019,50.2,0.74,84.92216232
2/20/2025 8:41,2002,247.75,0.061,16.6,0.019,50.2,0.74,84.91927838
2/20/2025 8:42,2003,247.76,0.051,13.4,0.015,50.16,0.61,85.05191312
2/20/2025 8:43,2004,247.76,0.051,13.4,0.015,50.16,0.61,85.01152528
2/20/2025 8:44,2005,247.76,0.051,13.4,0.015,50.16,0.61,84.99972461
2/20/2025 8:45,2006,247.76,0.051,13.4,0.015,50.16,0.61,84.98640822
2/20/2025 8:46,2007,247.76,0.051,13.4,0.015,50.16,0.61,84.96898381
2/20/2025 8:47,2008,247.78,0.06,14.6,0.017,49.76,0.63,85.1740281
2/20/2025 8:48,2009,247.78,0.06,14.6,0.017,49.76,0.63,85.15718473
2/20/2025 8:49,2010,247.78,0.06,14.6,0.017,49.76,0.63,85.15461428
2/20/2025 8:50,2011,247.78,0.06,14.6,0.017,49.76,0.63,85.10139185
2/20/2025 8:51,2012,247.78,0.06,14.6,0.017,49.76,0.63,85.0765803
2/20/2025 8:52,2013,247.81,0.065,15.3,0.015,49.77,0.53,85.26907617
2/20/2025 8:53,2014,247.81,0.065,15.3,0.015,49.77,0.53,85.2411524
2/20/2025 8:54,2015,247.81,0.065,15.3,0.015,49.77,0.53,85.2398058
2/20/2025 8:55,2016,247.81,0.065,15.3,0.015,49.77,0.53,85.23126789
2/20/2025 8:56,2017,247.81,0.065,15.3,0.015,49.77,0.53,85.18391026
2/20/2025 8:57,2018,247.82,0.052,307,0.279,50.46,0.89,85.41567787
2/20/2025 8:58,2019,247.82,0.065,14.9,0.015,49.88,0.63,85.41497889
2/20/2025 8:59,2020,247.82,0.052,307,0.279,50.46,0.89,85.4091212
2/20/2025 9:00,2021,247.82,0.065,14.9,0.015,49.88,0.63,85.3550301
2/20/2025 9:01,2022,247.82,0.052,307,0.279,50.46,0.89,85.34567418
2/20/2025 9:02,2023,247.82,0.065,14.9,0.015,49.88,0.63,85.34507667
2/20/2025 9:03,2024,247.82,0.052,307,0.279,50.46,0.89,85.33867991
2/20/2025 9:04,2025,247.82,0.065,14.9,0.015,49.88,0.63,85.32325654
2/20/2025 9:05,2026,247.82,0.052,307,0.279,50.46,0.89,85.31230503
2/20/2025 9:06,2027,247.82,0.065,14.9,0.015,49.88,0.63,85.30301869
2/20/2025 9:07,2028,247.87,0.068,18.4,0.019,49.66,0.47,85.57958013
2/20/2025 9:08,2029,247.87,0.058,13.8,0.013,49.77,0.62,85.55741251
2/20/2025 9:09,2030,247.87,0.068,18.4,0.019,49.66,0.47,85.53645261
2/20/2025 9:10,2031,247.87,0.058,13.8,0.013,49.77,0.62,85.52977815
2/20/2025 9:11,2032,247.87,0.068,18.4,0.019,49.66,0.47,85.47064299
2/20/2025 9:12,2033,247.87,0.058,13.8,0.013,49.77,0.62,85.45391483
2/20/2025 9:13,2034,247.87,0.068,18.4,0.019,49.66,0.47,85.45086939
2/20/2025 9:14,2035,247.87,0.058,13.8,0.013,49.77,0.62,85.44263238
2/20/2025 9:15,2036,247.87,0.068,18.4,0.019,49.66,0.47,85.42605564
2/20/2025 9:16,2037,247.87,0.058,13.8,0.013,49.77,0.62,85.42106916
2/20/2025 9:17,2038,247.89,0.066,15.8,0.015,49.72,0.7,85.62785003
2/20/2025 9:18,2039,247.89,0.066,15.8,0.015,49.72,0.7,85.61000729
2/20/2025 9:19,2040,247.89,0.066,15.8,0.015,49.72,0.7,85.60780624
2/20/2025 9:20,2041,247.89,0.066,15.8,0.015,49.72,0.7,85.58156181
2/20/2025 9:21,2042,247.89,0.066,15.8,0.015,49.72,0.7,85.58126972
2/20/2025 9:22,2043,247.9,0.066,15.3,0.018,50,0.57,85.74130739
2/20/2025 9:23,2044,247.9,0.066,15.3,0.018,50,0.57,85.73152661
2/20/2025 9:24,2045,247.9,0.066,15.3,0.018,50,0.57,85.72192012
2/20/2025 9:25,2046,247.9,0.066,15.3,0.018,50,0.57,85.65672943
2/20/2025 9:26,2047,247.9,0.066,15.3,0.018,50,0.57,85.63712101
2/20/2025 9:27,2048,247.91,0.07,16.5,0.014,49.66,0.66,85.86216554
2/20/2025 9:28,2049,247.91,0.07,16.5,0.014,49.66,0.66,85.82491453
2/20/2025 9:29,2050,247.91,0.07,16.5,0.014,49.66,0.66,85.81177059
2/20/2025 9:30,2051,247.91,0.07,16.5,0.014,49.66,0.66,85.80318101
2/20/2025 9:31,2052,247.91,0.07,16.5,0.014,49.66,0.66,85.75308475
2/20/2025 9:32,2053,247.92,0.066,17.8,0.015,50.18,0.41,85.96591665
2/20/2025 9:33,2054,247.92,0.066,17.8,0.015,50.18,0.41,85.91753919
2/20/2025 9:34,2055,247.92,0.066,17.8,0.015,50.18,0.41,85.9154919
2/20/2025 9:35,2056,247.92,0.066,17.8,0.015,50.18,0.41,85.9021752
2/20/2025 9:36,2057,247.92,0.066,17.8,0.015,50.18,0.41,85.89840553
2/20/2025 9:37,2058,247.93,0.061,15.1,0.017,50.21,0.62,88.3
2/20/2025 9:38,2059,247.93,0.061,15.6,0.015,50.01,0.75,88.1
2/20/2025 9:39,2060,247.93,0.061,15.1,0.017,50.21,0.62,88.3
2/20/2025 9:40,2061,247.93,0.061,15.6,0.015,50.01,0.75,88.1
2/20/2025 9:41,2062,247.93,0.061,15.1,0.017,50.21,0.62,88.3
2/20/2025 9:42,2063,247.93,0.061,15.6,0.015,50.01,0.75,88.1
2/20/2025 9:43,2064,247.93,0.061,15.1,0.017,50.21,0.62,88.3
2/20/2025 9:44,2065,247.93,0.061,15.6,0.015,50.01,0.75,88.1
2/20/2025 9:45,2066,247.93,0.061,15.1,0.017,50.21,0.62,88.3
2/20/2025 9:46,2067,247.93,0.061,15.6,0.015,50.01,0.75,88.1
2/20/2025 9:47,2068,247.96,0.061,16.6,0.019,49.52,0.61,93.3
2/20/2025 9:48,2069,247.96,0.061,16.6,0.019,49.52,0.61,93.3
2/20/2025 9:49,2070,247.96,0.061,16.6,0.019,49.52,0.61,93.3
2/20/2025 9:50,2071,247.96,0.061,16.6,0.019,49.52,0.61,93.3
2/20/2025 9:51,2072,247.96,0.061,16.6,0.019,49.52,0.61,93.3
2/20/2025 9:52,2073,247.98,0.054,13.7,0.016,50.26,0.49,87.7
2/20/2025 9:53,2074,247.98,0.054,13.7,0.016,50.26,0.49,87.7
2/20/2025 9:54,2075,247.98,0.054,13.7,0.016,50.26,0.49,87.7
2/20/2025 9:55,2076,247.98,0.054,13.7,0.016,50.26,0.49,87.7
2/20/2025 9:56,2077,247.98,0.054,13.7,0.016,50.26,0.49,87.7
2/20/2025 9:57,2078,248,0.061,16.2,0.018,49.52,0.6,89
2/20/2025 9:58,2079,248,0.068,16.9,0.019,49.73,0.57,87.2
2/20/2025 9:59,2080,248,0.061,16.2,0.018,49.52,0.6,89
2/20/2025 10:00,2081,248,0.068,16.9,0.019,49.73,0.57,87.2
2/20/2025 10:01,2082,248,0.061,16.2,0.018,49.52,0.6,89
2/20/2025 10:02,2083,248,0.068,16.9,0.019,49.73,0.57,87.2
2/20/2025 10:03,2084,248,0.061,16.2,0.018,49.52,0.6,89
2/20/2025 10:04,2085,248,0.068,16.9,0.019,49.73,0.57,87.2
2/20/2025 10:05,2086,248,0.061,16.2,0.018,49.52,0.6,89
2/20/2025 10:06,2087,248,0.068,16.9,0.019,49.73,0.57,87.2
2/20/2025 10:07,2088,248.03,0.06,333.2,0.362,50.13,0.94,89.3
2/20/2025 10:08,2089,248.03,0.06,333.2,0.362,50.13,0.94,89.3
2/20/2025 10:09,2090,248.03,0.06,333.2,0.362,50.13,0.94,89.3
2/20/2025 10:10,2091,248.03,0.06,333.2,0.362,50.13,0.94,89.3
2/20/2025 10:11,2092,248.03,0.06,333.2,0.362,50.13,0.94,89.3
2/20/2025 10:12,2093,248.06,0.054,13.5,0.011,49.69,0.63,87.7
2/20/2025 10:13,2094,248.06,0.054,13.5,0.011,49.69,0.63,87.7
2/20/2025 10:14,2095,248.06,0.054,13.5,0.011,49.69,0.63,87.7
2/20/2025 10:15,2096,248.06,0.054,13.5,0.011,49.69,0.63,87.7
2/20/2025 10:16,2097,248.06,0.054,13.5,0.011,49.69,0.63,87.7
2/20/2025 10:17,2098,248.07,0.067,16.8,0.019,50.4,0.67,93.1
2/20/2025 10:18,2099,248.07,0.067,16.8,0.019,50.4,0.67,93.1
2/20/2025 10:19,2100,248.07,0.067,16.8,0.019,50.4,0.67,93.1
2/20/2025 10:20,2101,248.07,0.067,16.8,0.019,50.4,0.67,93.1
2/20/2025 10:21,2102,248.07,0.067,16.8,0.019,50.4,0.67,93.1
2/20/2025 10:22,2103,248.1,0.061,13.8,0.012,49.53,0.56,87.1
2/20/2025 10:23,2104,248.1,0.061,13.8,0.012,49.53,0.56,87.1
2/20/2025 10:24,2105,248.1,0.061,13.8,0.012,49.53,0.56,87.1
2/20/2025 10:25,2106,248.1,0.061,13.8,0.012,49.53,0.56,87.1
2/20/2025 10:26,2107,248.1,0.061,13.8,0.012,49.53,0.56,87.1
2/20/2025 10:27,2108,248.14,0.064,321.5,0.291,50.4,0.96,93.7
2/20/2025 10:28,2109,248.14,0.05,11.8,0.011,49.52,0.49,85.2
2/20/2025 10:29,2110,248.14,0.064,321.5,0.291,50.4,0.96,93.7
2/20/2025 10:30,2111,248.14,0.05,11.8,0.011,49.52,0.49,85.2
2/20/2025 10:31,2112,248.14,0.064,321.5,0.291,50.4,0.96,93.7
2/20/2025 10:32,2113,248.14,0.05,11.8,0.011,49.52,0.49,85.2
2/20/2025 10:33,2114,248.14,0.064,321.5,0.291,50.4,0.96,93.7
2/20/2025 10:34,2115,248.14,0.05,11.8,0.011,49.52,0.49,85.2
2/20/2025 10:35,2116,248.14,0.064,321.5,0.291,50.4,0.96,93.7
2/20/2025 10:36,2117,248.14,0.05,11.8,0.011,49.52,0.49,85.2
2/20/2025 10:37,2118,248.16,0.066,17.9,0.017,50.05,0.62,86.3
2/20/2025 10:38,2119,248.16,0.066,17.9,0.017,50.05,0.62,86.3
2/20/2025 10:39,2120,248.16,0.066,17.9,0.017,50.05,0.62,86.3
2/20/2025 10:40,2121,248.16,0.066,17.9,0.017,50.05,0.62,86.3
2/20/2025 10:41,2122,248.16,0.066,17.9,0.017,50.05,0.62,86.3
2/20/2025 10:42,2123,248.2,0.052,13,0.011,50.17,0.75,89.5
2/20/2025 10:43,2124,248.2,0.052,13,0.011,50.17,0.75,89.5
2/20/2025 10:44,2125,248.2,0.052,13,0.011,50.17,0.75,89.5
2/20/2025 10:45,2126,248.2,0.052,13,0.011,50.17,0.75,89.5
2/20/2025 10:46,2127,248.2,0.052,13,0.011,50.17,0.75,89.5
2/20/2025 10:47,2128,248.22,0.061,15.5,0.014,50.02,0.67,89.3
2/20/2025 10:48,2129,248.22,0.061,15.5,0.014,50.02,0.67,89.3
2/20/2025 10:49,2130,248.22,0.061,15.5,0.014,50.02,0.67,89.3
2/20/2025 10:50,2131,248.22,0.061,15.5,0.014,50.02,0.67,89.3
2/20/2025 10:51,2132,248.22,0.061,15.5,0.014,50.02,0.67,89.3
2/20/2025 10:52,2133,248.26,0.063,15.5,0.018,50.29,0.66,92.8
2/20/2025 10:53,2134,248.26,0.051,12.6,0.015,50.38,0.74,92.6
2/20/2025 10:54,2135,248.26,0.063,15.5,0.018,50.29,0.66,92.8
2/20/2025 10:55,2136,248.26,0.051,12.6,0.015,50.38,0.74,92.6
2/20/2025 10:56,2137,248.26,0.063,15.5,0.018,50.29,0.66,92.8
2/20/2025 10:57,2138,248.26,0.051,12.6,0.015,50.38,0.74,92.6
2/20/2025 10:58,2139,248.26,0.063,15.5,0.018,50.29,0.66,92.8
2/20/2025 10:59,2140,248.26,0.051,12.6,0.015,50.38,0.74,92.6
2/20/2025 11:00,2141,248.26,0.063,15.5,0.018,50.29,0.66,92.8
2/20/2025 11:01,2142,248.26,0.051,12.6,0.015,50.38,0.74,92.6
2/20/2025 11:02,2143,248.27,0.052,12.9,0.013,50.23,0.71,88.3
2/20/2025 11:03,2144,248.27,0.052,12.9,0.013,50.23,0.71,88.3
2/20/2025 11:04,2145,248.27,0.052,12.9,0.013,50.23,0.71,88.3
2/20/2025 11:05,2146,248.27,0.052,12.9,0.013,50.23,0.71,88.3
2/20/2025 11:06,2147,248.27,0.052,12.9,0.013,50.23,0.71,88.3
2/20/2025 11:07,2148,248.37,0.07,17.4,0.016,50.42,0.54,89.2
2/20/2025 11:08,2149,248.37,0.07,17.4,0.016,50.42,0.54,89.2
2/20/2025 11:09,2150,248.37,0.07,17.4,0.016,50.42,0.54,89.2
2/20/2025 11:10,2151,248.37,0.07,17.4,0.016,50.42,0.54,89.2
2/20/2025 11:11,2152,248.37,0.07,17.4,0.016,50.42,0.54,89.2
2/20/2025 11:12,2153,248.38,0.056,348.4,0.287,50.26,0.95,87.7
2/20/2025 11:13,2154,248.38,0.059,16,0.016,50.32,0.41,88.5
2/20/2025 11:14,2155,248.38,0.056,348.4,0.287,50.26,0.95,87.7
2/20/2025 11:15,2156,248.38,0.059,16,0.016,50.32,0.41,88.5
2/20/2025 11:16,2157,248.38,0.056,348.4,0.287,50.26,0.95,87.7
2/20/2025 11:17,2158,248.38,0.059,16,0.016,50.32,0.41,88.5
2/20/2025 11:18,2159,248.38,0.056,348.4,0.287,50.26,0.95,87.7
2/20/2025 11:19,2160,248.38,0.059,16,0.016,50.32,0.41,88.5
2/20/2025 11:20,2161,248.38,0.056,348.4,0.287,50.26,0.95,87.7
2/20/2025 11:21,2162,248.38,0.059,16,0.016,50.32,0.41,88.5
2/20/2025 11:22,2163,248.39,0.057,14.2,0.016,50.09,0.72,90.8
2/20/2025 11:23,2164,248.39,0.057,14.2,0.016,50.09,0.72,90.8
2/20/2025 11:24,2165,248.39,0.057,14.2,0.016,50.09,0.72,90.8
2/20/2025 11:25,2166,248.39,0.057,14.2,0.016,50.09,0.72,90.8
2/20/2025 11:26,2167,248.39,0.057,14.2,0.016,50.09,0.72,90.8
2/20/2025 11:27,2168,248.44,0.061,309.1,0.267,49.84,0.97,90.7
2/20/2025 11:28,2169,248.44,0.058,14.9,0.012,50.44,0.61,94.1
2/20/2025 11:29,2170,248.44,0.061,309.1,0.267,49.84,0.97,90.7
2/20/2025 11:30,2171,248.44,0.058,14.9,0.012,50.44,0.61,94.1
2/20/2025 11:31,2172,248.44,0.061,309.1,0.267,49.84,0.97,90.7
2/20/2025 11:32,2173,248.44,0.058,14.9,0.012,50.44,0.61,94.1
2/20/2025 11:33,2174,248.44,0.061,309.1,0.267,49.84,0.97,90.7
2/20/2025 11:34,2175,248.44,0.058,14.9,0.012,50.44,0.61,94.1
2/20/2025 11:35,2176,248.44,0.061,309.1,0.267,49.84,0.97,90.7
2/20/2025 11:36,2177,248.44,0.058,14.9,0.012,50.44,0.61,94.1
2/20/2025 11:37,2178,248.45,0.068,15.4,0.015,50.44,0.42,93.1
2/20/2025 11:38,2179,248.45,0.068,15.4,0.015,50.44,0.42,93.1
2/20/2025 11:39,2180,248.45,0.068,15.4,0.015,50.44,0.42,93.1
2/20/2025 11:40,2181,248.45,0.068,15.4,0.015,50.44,0.42,93.1
2/20/2025 11:41,2182,248.45,0.068,15.4,0.015,50.44,0.42,93.1
2/20/2025 11:42,2183,248.47,0.056,14.8,0.015,50.02,0.55,91.8
2/20/2025 11:43,2184,248.47,0.07,16.7,0.018,50.11,0.69,85.2
2/20/2025 11:44,2185,248.47,0.056,14.8,0.015,50.02,0.55,91.8
2/20/2025 11:45,2186,248.47,0.07,16.7,0.018,50.11,0.69,85.2
2/20/2025 11:46,2187,248.47,0.056,14.8,0.015,50.02,0.55,91.8
2/20/2025 11:47,2188,248.47,0.07,16.7,0.018,50.11,0.69,85.2
2/20/2025 11:48,2189,248.47,0.056,14.8,0.015,50.02,0.55,91.8
2/20/2025 11:49,2190,248.47,0.07,16.7,0.018,50.11,0.69,85.2
2/20/2025 11:50,2191,248.47,0.056,14.8,0.015,50.02,0.55,91.8
2/20/2025 11:51,2192,248.47,0.07,16.7,0.018,50.11,0.69,85.2
2/20/2025 11:52,2193,248.49,0.067,317.3,0.368,49.94,0.91,88
2/20/2025 11:53,2194,248.49,0.067,317.3,0.368,49.94,0.91,88
2/20/2025 11:54,2195,248.49,0.067,317.3,0.368,49.94,0.91,88
2/20/2025 11:55,2196,248.49,0.067,317.3,0.368,49.94,0.91,88
2/20/2025 11:56,2197,248.49,0.067,317.3,0.368,49.94,0.91,88
2/20/2025 11:57,2198,248.52,0.051,12.6,0.011,49.68,0.62,86.8
2/20/2025 11:58,2199,248.52,0.051,12.6,0.011,49.68,0.62,86.8
2/20/2025 11:59,2200,248.52,0.051,12.6,0.011,49.68,0.62,86.8
2/20/2025 12:00,2201,248.52,0.051,12.6,0.011,49.68,0.62,86.8
2/20/2025 12:01,2202,248.52,0.051,12.6,0.011,49.68,0.62,86.8
2/20/2025 12:02,2203,248.56,0.053,13.9,0.017,50.11,0.64,87.3
2/20/2025 12:03,2204,248.56,0.064,318.4,0.323,49.55,0.87,90.4
2/20/2025 12:04,2205,248.56,0.053,13.9,0.017,50.11,0.64,87.3
2/20/2025 12:05,2206,248.56,0.064,318.4,0.323,49.55,0.87,90.4
2/20/2025 12:06,2207,248.56,0.053,13.9,0.017,50.11,0.64,87.3
2/20/2025 12:07,2208,248.56,0.064,318.4,0.323,49.55,0.87,90.4
2/20/2025 12:08,2209,248.56,0.053,13.9,0.017,50.11,0.64,87.3
2/20/2025 12:09,2210,248.56,0.064,318.4,0.323,49.55,0.87,90.4
2/20/2025 12:10,2211,248.56,0.053,13.9,0.017,50.11,0.64,87.3
2/20/2025 12:11,2212,248.56,0.064,318.4,0.323,49.55,0.87,90.4
2/20/2025 12:12,2213,248.57,0.058,14,0.014,50.42,0.49,85.6
2/20/2025 12:13,2214,248.57,0.058,14,0.014,50.42,0.49,85.6
2/20/2025 12:14,2215,248.57,0.058,14,0.014,50.42,0.49,85.6
2/20/2025 12:15,2216,248.57,0.058,14,0.014,50.42,0.49,85.6
2/20/2025 12:16,2217,248.57,0.058,14,0.014,50.42,0.49,85.6
2/20/2025 12:17,2218,248.58,0.059,14.9,0.018,49.83,0.53,87.6
2/20/2025 12:18,2219,248.58,0.052,12.7,0.015,50.33,0.45,90.4
2/20/2025 12:19,2220,248.58,0.068,338.1,0.37,50.31,0.86,89.8
2/20/2025 12:20,2221,248.58,0.059,14.9,0.018,49.83,0.53,87.6
2/20/2025 12:21,2222,248.58,0.052,12.7,0.015,50.33,0.45,90.4
2/20/2025 12:22,2223,248.58,0.068,338.1,0.37,50.31,0.86,89.8
2/20/2025 12:23,2224,248.58,0.059,14.9,0.018,49.83,0.53,87.6
2/20/2025 12:24,2225,248.58,0.052,12.7,0.015,50.33,0.45,90.4
2/20/2025 12:25,2226,248.58,0.068,338.1,0.37,50.31,0.86,89.8
2/20/2025 12:26,2227,248.58,0.059,14.9,0.018,49.83,0.53,87.6
2/20/2025 12:27,2228,248.58,0.052,12.7,0.015,50.33,0.45,90.4
2/20/2025 12:28,2229,248.58,0.068,338.1,0.37,50.31,0.86,89.8
2/20/2025 12:29,2230,248.58,0.059,14.9,0.018,49.83,0.53,87.6
2/20/2025 12:30,2231,248.58,0.052,12.7,0.015,50.33,0.45,90.4
2/20/2025 12:31,2232,248.58,0.068,338.1,0.37,50.31,0.86,89.8
2/20/2025 12:32,2233,248.61,0.066,15,0.017,50.41,0.41,93.3
2/20/2025 12:33,2234,248.61,0.066,15,0.017,50.41,0.41,93.3
2/20/2025 12:34,2235,248.61,0.066,15,0.017,50.41,0.41,93.3
2/20/2025 12:35,2236,248.61,0.066,15,0.017,50.41,0.41,93.3
2/20/2025 12:36,2237,248.61,0.066,15,0.017,50.41,0.41,93.3
2/20/2025 12:37,2238,248.63,0.05,12,0.013,49.61,0.56,94.5
2/20/2025 12:38,2239,248.63,0.058,13.6,0.016,49.81,0.58,85
2/20/2025 12:39,2240,248.63,0.05,12,0.013,49.61,0.56,94.5
2/20/2025 12:40,2241,248.63,0.058,13.6,0.016,49.81,0.58,85
2/20/2025 12:41,2242,248.63,0.05,12,0.013,49.61,0.56,94.5
2/20/2025 12:42,2243,248.63,0.058,13.6,0.016,49.81,0.58,85
2/20/2025 12:43,2244,248.63,0.05,12,0.013,49.61,0.56,94.5
2/20/2025 12:44,2245,248.63,0.058,13.6,0.016,49.81,0.58,85
2/20/2025 12:45,2246,248.63,0.05,12,0.013,49.61,0.56,94.5
2/20/2025 12:46,2247,248.63,0.058,13.6,0.016,49.81,0.58,85
2/20/2025 12:47,2248,248.65,0.068,15.7,0.014,50.17,0.41,89
2/20/2025 12:48,2249,248.65,0.068,15.7,0.014,50.17,0.41,89
2/20/2025 12:49,2250,248.65,0.068,15.7,0.014,50.17,0.41,89
2/20/2025 12:50,2251,248.65,0.068,15.7,0.014,50.17,0.41,89
2/20/2025 12:51,2252,248.65,0.068,15.7,0.014,50.17,0.41,89
2/20/2025 12:52,2253,248.67,0.068,17.8,0.018,50.23,0.43,86.2
2/20/2025 12:53,2254,248.67,0.068,17.8,0.018,50.23,0.43,86.2
2/20/2025 12:54,2255,248.67,0.068,17.8,0.018,50.23,0.43,86.2
2/20/2025 12:55,2256,248.67,0.068,17.8,0.018,50.23,0.43,86.2
2/20/2025 12:56,2257,248.67,0.068,17.8,0.018,50.23,0.43,86.2
2/20/2025 12:57,2258,248.68,0.066,17.3,0.02,50.43,0.71,94.9
2/20/2025 12:58,2259,248.68,0.053,12.3,0.012,50.32,0.61,85
2/20/2025 12:59,2260,248.68,0.066,17.3,0.02,50.43,0.71,94.9
2/20/2025 13:00,2261,248.68,0.053,12.3,0.012,50.32,0.61,85
2/20/2025 13:01,2262,248.68,0.066,17.3,0.02,50.43,0.71,94.9
2/20/2025 13:02,2263,248.68,0.053,12.3,0.012,50.32,0.61,85
2/20/2025 13:03,2264,248.68,0.066,17.3,0.02,50.43,0.71,94.9
2/20/2025 13:04,2265,248.68,0.053,12.3,0.012,50.32,0.61,85
2/20/2025 13:05,2266,248.68,0.066,17.3,0.02,50.43,0.71,94.9
2/20/2025 13:06,2267,248.68,0.053,12.3,0.012,50.32,0.61,85
2/20/2025 13:07,2268,248.69,0.065,16.1,0.017,49.88,0.66,92.6
2/20/2025 13:08,2269,248.69,0.054,12,0.011,50.5,0.45,90.1
2/20/2025 13:09,2270,248.69,0.065,16.1,0.017,49.88,0.66,92.6
2/20/2025 13:10,2271,248.69,0.054,12,0.011,50.5,0.45,90.1
2/20/2025 13:11,2272,248.69,0.065,16.1,0.017,49.88,0.66,92.6
2/20/2025 13:12,2273,248.69,0.054,12,0.011,50.5,0.45,90.1
2/20/2025 13:13,2274,248.69,0.065,16.1,0.017,49.88,0.66,92.6
2/20/2025 13:14,2275,248.69,0.054,12,0.011,50.5,0.45,90.1
2/20/2025 13:15,2276,248.69,0.065,16.1,0.017,49.88,0.66,92.6
2/20/2025 13:16,2277,248.69,0.054,12,0.011,50.5,0.45,90.1
2/20/2025 13:17,2278,248.71,0.06,14.6,0.012,49.71,0.47,92.1
2/20/2025 13:18,2279,248.71,0.06,14.6,0.012,49.71,0.47,92.1
2/20/2025 13:19,2280,248.71,0.06,14.6,0.012,49.71,0.47,92.1
2/20/2025 13:20,2281,248.71,0.06,14.6,0.012,49.71,0.47,92.1
2/20/2025 13:21,2282,248.71,0.06,14.6,0.012,49.71,0.47,92.1
2/20/2025 13:22,2283,248.74,0.069,17.3,0.017,50.37,0.73,90
2/20/2025 13:23,2284,248.74,0.069,17.3,0.017,50.37,0.73,90
2/20/2025 13:24,2285,248.74,0.069,17.3,0.017,50.37,0.73,90
2/20/2025 13:25,2286,248.74,0.069,17.3,0.017,50.37,0.73,90
2/20/2025 13:26,2287,248.74,0.069,17.3,0.017,50.37,0.73,90
2/20/2025 13:27,2288,248.79,0.059,15.7,0.017,49.88,0.57,94
2/20/2025 13:28,2289,248.79,0.059,15.7,0.017,49.88,0.57,94
2/20/2025 13:29,2290,248.79,0.059,15.7,0.017,49.88,0.57,94
2/20/2025 13:30,2291,248.79,0.059,15.7,0.017,49.88,0.57,94
2/20/2025 13:31,2292,248.79,0.059,15.7,0.017,49.88,0.57,94
2/20/2025 13:32,2293,248.84,0.069,16.3,0.017,50.28,0.51,86.1
2/20/2025 13:33,2294,248.84,0.057,13.9,0.014,50.31,0.66,90.7
2/20/2025 13:34,2295,248.84,0.069,16.3,0.017,50.28,0.51,86.1
2/20/2025 13:35,2296,248.84,0.057,13.9,0.014,50.31,0.66,90.7
2/20/2025 13:36,2297,248.84,0.069,16.3,0.017,50.28,0.51,86.1
2/20/2025 13:37,2298,248.84,0.057,13.9,0.014,50.31,0.66,90.7
2/20/2025 13:38,2299,248.84,0.069,16.3,0.017,50.28,0.51,86.1
2/20/2025 13:39,2300,248.84,0.057,13.9,0.014,50.31,0.66,90.7
2/20/2025 13:40,2301,248.84,0.069,16.3,0.017,50.28,0.51,86.1
2/20/2025 13:41,2302,248.84,0.057,13.9,0.014,50.31,0.66,90.7
2/20/2025 13:42,2303,248.88,0.065,15.7,0.015,50.42,0.59,89.5
2/20/2025 13:43,2304,248.88,0.065,15.7,0.015,50.42,0.59,89.5
2/20/2025 13:44,2305,248.88,0.065,15.7,0.015,50.42,0.59,89.5
2/20/2025 13:45,2306,248.88,0.065,15.7,0.015,50.42,0.59,89.5
2/20/2025 13:46,2307,248.88,0.065,15.7,0.015,50.42,0.59,89.5
2/20/2025 13:47,2308,248.89,0.054,12.5,0.013,50.33,0.41,92.7
2/20/2025 13:48,2309,248.89,0.054,12.5,0.013,50.33,0.41,92.7
2/20/2025 13:49,2310,248.89,0.054,12.5,0.013,50.33,0.41,92.7
2/20/2025 13:50,2311,248.89,0.054,12.5,0.013,50.33,0.41,92.7
2/20/2025 13:51,2312,248.89,0.054,12.5,0.013,50.33,0.41,92.7
2/20/2025 13:52,2313,248.91,0.07,17.8,0.018,49.71,0.55,86.1
2/20/2025 13:53,2314,248.91,0.07,17.8,0.018,49.71,0.55,86.1
2/20/2025 13:54,2315,248.91,0.07,17.8,0.018,49.71,0.55,86.1
2/20/2025 13:55,2316,248.91,0.07,17.8,0.018,49.71,0.55,86.1
2/20/2025 13:56,2317,248.91,0.07,17.8,0.018,49.71,0.55,86.1
2/20/2025 13:57,2318,248.93,0.065,14.9,0.015,49.72,0.6,88.3
2/20/2025 13:58,2319,248.93,0.058,14.5,0.017,49.82,0.73,87.5
2/20/2025 13:59,2320,248.93,0.065,14.9,0.015,49.72,0.6,88.3
2/20/2025 14:00,2321,248.93,0.058,14.5,0.017,49.82,0.73,87.5
2/20/2025 14:01,2322,248.93,0.065,14.9,0.015,49.72,0.6,88.3
2/20/2025 14:02,2323,248.93,0.058,14.5,0.017,49.82,0.73,87.5
2/20/2025 14:03,2324,248.93,0.065,14.9,0.015,49.72,0.6,88.3
2/20/2025 14:04,2325,248.93,0.058,14.5,0.017,49.82,0.73,87.5
2/20/2025 14:05,2326,248.93,0.065,14.9,0.015,49.72,0.6,88.3
2/20/2025 14:06,2327,248.93,0.058,14.5,0.017,49.82,0.73,87.5
2/20/2025 14:07,2328,248.95,0.062,15.5,0.015,50.13,0.59,93.1
2/20/2025 14:08,2329,248.95,0.062,15.5,0.015,50.13,0.59,93.1
